Row,Column,Conexions
57,43,"W,N"
58,43,"E,S"
59,43,"W,N,S"
60,43,"W,N"
61,43,"E,W"
62,43,S
63,43,"E,W,N"
64,43,E
65,43,"W,S"
66,43,"W,N"
67,43,"E,W"
68,43,E
69,43,"W,S"
70,43,"N,S"
71,43,"W,N"
72,43,"E,W"
73,43,"E,S"
74,43,"W,N"
75,43,W
76,43,"E,W"
77,43,W
78,43,"E,S"
79,43,"N,S"
80,43,"E,N"
81,43,"W,S"
82,43,"W,N"
83,43,"E,S"
84,43,"W,N"
85,43,"E,W"
86,43,"E,W"
87,43,"W,S"
88,43,"N,S"
89,43,"W,N"
90,43,"E,W"
91,43,E
92,43,"E,W"
93,43,"E,S"
94,43,"E,N"
95,43,"W,S"
96,43,N
97,43,"E,W"
98,43,"E,W,S"
99,43,"W,N"
100,43,E
101,43,"E,S"
102,43,"W,N"
103,43,"W,S"
104,43,N
105,43,"W,S"
106,43,"W,N"
107,43,"E,S"
108,43,"W,N"
109,43,"E,W"
110,43,"E,W"
111,43,E
112,43,"W,S"
113,43,"E,W,N"
114,43,"W,S"
115,43,"W,N"
116,43,"W,S"
117,43,"E,N"
118,43,S
119,43,"N,S"
120,43,"W,N"
121,43,"E,W"
122,43,"E,S"
123,43,"E,W,N"
124,43,W
125,43,"W,S"
126,43,"W,N"
127,43,"E,W"
128,43,"E,W"
129,43,"W,S"
130,43,"N,S"
131,43,"E,W,N"
132,43,"W,S"
133,43,"N,S"
134,43,"W,N"
135,43,"W,S"
136,43,"E,N"
137,43,"W,S"
138,43,"E,N"
139,43,"E,S"
140,43,"E,N"
141,43,"E,W"
142,43,"E,W,S"
143,43,"N,S"
144,43,"W,N"
145,43,"E,W"
146,43,"W,S"
147,43,"E,N"
148,43,"E,W"
149,43,"E,W"
150,43,"W,S"
151,43,"N,S"
152,43,"W,N"
153,43,"E,W"
154,43,"E,S"
155,43,"E,N"
156,43,"W,S"
157,43,"N,S"
158,43,"E,N"
159,43,"W,S"
160,43,"N,S"
161,43,"E,N"
162,43,W
163,43,"E,W"
164,43,"W,S"
165,43,"E,W,N"
166,43,"E,W"
167,43,"W,S"
168,43,"E,N"
169,43,"E,S"
170,43,"W,N"
171,43,"E,W"
172,43,"W,S"
173,43,"N,S"
174,43,"W,N"
175,43,"E,W,S"
176,43,N
177,43,"E,S"
178,43,"W,N,S"
179,43,"W,N"
180,43,"W,S"
181,43,"E,W,N"
182,43,"W,S"
183,43,"N,S"
184,43,"N,S"
185,43,"N,S"
186,43,"W,N"
187,43,"W,S"
188,43,"E,N"
189,43,"W,S"
190,43,"W,N,S"
191,43,N
192,43,"E,W"
193,43,"W,S"
194,43,"W,N"
195,43,E
196,43,"W,S"
197,43,"W,N"
198,43,"E,S"
199,43,"E,N"
200,43,"E,W"
51,44,"W,S"
52,44,"W,N"
53,44,E
54,44,"E,S"
55,44,"N,S"
56,44,"N,S"
57,44,"N,S"
58,44,"W,N"
59,44,"E,S"
60,44,"E,N"
61,44,"E,W,S"
62,44,"E,N"
63,44,"W,S"
64,44,"W,N,S"
65,44,"E,N,S"
66,44,N
67,44,"E,W,S"
68,44,"W,N,S"
69,44,"N,S"
70,44,"N,S"
71,44,N
72,44,"E,W,S"
73,44,"W,N"
74,44,S
75,44,"E,N,S"
76,44,"W,N,S"
77,44,"N,S"
78,44,"W,N"
79,44,E
80,44,"W,S"
81,44,"N,S"
82,44,"E,N"
83,44,"W,S"
84,44,"N,S"
85,44,"W,N"
86,44,"E,W"
87,44,"E,S"
88,44,"N,S"
89,44,"N,S"
90,44,"W,N"
91,44,"E,W,S"
92,44,"W,N"
93,44,"E,W"
94,44,"W,S"
95,44,"E,N"
96,44,"E,S"
97,44,"E,W,N"
98,44,"W,S"
99,44,"N,S"
100,44,"W,N"
101,44,"W,S"
102,44,"N,S"
103,44,"E,N"
104,44,"E,S"
105,44,"N,S"
106,44,"E,N"
107,44,"E,W,S"
108,44,"E,N"
109,44,"W,S"
110,44,"W,N"
111,44,"E,W,S"
112,44,N
113,44,"W,S"
114,44,"E,N"
115,44,"E,S"
116,44,"E,N"
117,44,"W,S"
118,44,"N,S"
119,44,"N,S"
120,44,"N,S"
121,44,"W,N"
122,44,W
123,44,"E,W"
124,44,"E,S"
125,44,"E,N,S"
126,44,"E,N"
127,44,"E,W"
128,44,"W,S"
129,44,"E,N"
130,44,E
131,44,"E,W"
132,44,E
133,44,"E,S"
134,44,"E,N"
135,44,"E,S"
136,44,"W,N"
137,44,S
138,44,"W,N"
139,44,"E,W"
140,44,"E,W"
141,44,"E,W"
142,44,"E,W"
143,44,"E,S"
144,44,"E,N"
145,44,"E,W"
146,44,E
147,44,"E,W"
148,44,W
149,44,"E,W"
150,44,"E,S"
151,44,"E,N"
152,44,E
153,44,"E,W"
154,44,"E,W"
155,44,"W,S"
156,44,"N,S"
157,44,"E,N"
158,44,"E,W,S"
159,44,"E,N,S"
160,44,N
161,44,"W,S"
162,44,"E,N"
163,44,"W,S"
164,44,"E,N"
165,44,"W,S"
166,44,"E,W,N"
167,44,E
168,44,"E,W"
169,44,"E,W"
170,44,"E,S"
171,44,"W,N"
172,44,S
173,44,"E,N,S"
174,44,"N,S"
175,44,"E,W,N"
176,44,"E,S"
177,44,"W,N"
178,44,E
179,44,"E,S"
180,44,"E,N"
181,44,"W,S"
182,44,"N,S"
183,44,"E,N"
184,44,"E,S"
185,44,"N,S"
186,44,"E,N,S"
187,44,"N,S"
188,44,"W,N"
189,44,"E,S"
190,44,"N,S"
191,44,"E,N"
192,44,"E,W"
193,44,"E,S"
194,44,"N,S"
195,44,"E,W,N"
196,44,S
197,44,"N,S"
198,44,"E,W,N"
199,44,"E,W"
200,44,"E,W"
51,45,"E,S"
52,45,"N,S"
53,45,"E,W,N"
54,45,"E,W"
55,45,"E,S"
56,45,"E,N"
57,45,"E,S"
58,45,"E,N"
59,45,"E,W"
60,45,"E,W"
61,45,W
62,45,"W,S"
63,45,"N,S"
64,45,"E,N"
65,45,W
66,45,"E,S"
67,45,"W,N"
68,45,"E,S"
69,45,"N,S"
70,45,"N,S"
71,45,"N,S"
72,45,"W,N"
73,45,S
74,45,"E,N,S"
75,45,"W,N,S"
76,45,"N,S"
77,45,"E,N"
78,45,"E,S"
79,45,"W,N,S"
80,45,"N,S"
81,45,"E,N"
82,45,"E,W,S"
83,45,"E,N"
84,45,"E,S"
85,45,"N,S"
86,45,"W,N"
87,45,"E,W,S"
88,45,"E,N"
89,45,"E,S"
90,45,"N,S"
91,45,"W,N"
92,45,S
93,45,"W,N,S"
94,45,"E,N"
95,45,"W,S"
96,45,"W,N"
97,45,W
98,45,"E,S"
99,45,"E,N"
100,45,"E,S"
101,45,"N,S"
102,45,"N,S"
103,45,"W,N"
104,45,"W,S"
105,45,"E,N"
106,45,"W,S"
107,45,"W,N"
108,45,"E,W,S"
109,45,N
110,45,"E,S"
111,45,"W,N,S"
112,45,"E,N,S"
113,45,N
114,45,"W,S"
115,45,"E,W,N"
116,45,"W,S"
117,45,N
118,45,"E,S"
119,45,"N,S"
120,45,"N,S"
121,45,"E,N,S"
122,45,"E,N"
123,45,"W,S"
124,45,"W,N"
125,45,"E,W"
126,45,"E,W"
127,45,"E,W"
128,45,E
129,45,"E,W"
130,45,"W,S"
131,45,"W,N,S"
132,45,"E,W,N"
133,45,"E,W"
134,45,"E,W"
135,45,"W,S"
136,45,"N,S"
137,45,"E,N"
138,45,"E,S"
139,45,"W,N"
140,45,"E,W"
141,45,"E,W"
142,45,W
143,45,"E,W"
144,45,"W,S"
145,45,"W,N"
146,45,"E,W"
147,45,"W,S"
148,45,"E,N"
149,45,"W,S"
150,45,"E,W,N"
151,45,"E,W"
152,45,"E,W,S"
153,45,"W,N"
154,45,"W,S"
155,45,"N,S"
156,45,"E,N"
157,45,"E,W"
158,45,"E,W"
159,45,W
160,45,"E,S"
161,45,"E,N"
162,45,"W,S"
163,45,"E,N"
164,45,"E,W,S"
165,45,"E,N"
166,45,"E,W"
167,45,"E,W"
168,45,"W,S"
169,45,"E,W,N"
170,45,"W,S"
171,45,"N,S"
172,45,"E,N"
173,45,"W,S"
174,45,N
175,45,"E,W"
176,45,"E,W"
177,45,"E,S"
178,45,"W,N"
179,45,"E,W"
180,45,"W,S"
181,45,"E,N,S"
182,45,N
183,45,"E,W"
184,45,"E,W"
185,45,S
186,45,"W,N"
187,45,"E,S"
188,45,"N,S"
189,45,"W,N"
190,45,E
191,45,"W,S"
192,45,"W,N"
193,45,"W,S"
194,45,"E,N"
195,45,"W,S"
196,45,"E,N,S"
197,45,"E,N"
198,45,"E,W"
199,45,W
200,45,"E,W"
51,46,"E,W"
52,46,"E,S"
53,46,"W,N"
54,46,"W,S"
55,46,"W,N"
56,46,"E,W"
57,46,"E,W"
58,46,"E,W"
59,46,"E,W"
60,46,"W,S"
61,46,"N,S"
62,46,"N,S"
63,46,"E,N"
64,46,"W,S"
65,46,"N,S"
66,46,"E,W,N"
67,46,"E,S"
68,46,"W,N"
69,46,S
70,46,"N,S"
71,46,"E,N,S"
72,46,"E,N,S"
73,46,"E,N"
74,46,W
75,46,"E,S"
76,46,"E,N"
77,46,"W,S"
78,46,"W,N"
79,46,S
80,46,"N,S"
81,46,"E,W,N"
82,46,W
83,46,"E,W"
84,46,"E,W"
85,46,S
86,46,"N,S"
87,46,"W,N"
88,46,"E,W"
89,46,"W,S"
90,46,"N,S"
91,46,"N,S"
92,46,"N,S"
93,46,"E,N"
94,46,"W,S"
95,46,"N,S"
96,46,"E,N"
97,46,"E,S"
98,46,"W,N"
99,46,"E,W"
100,46,"W,S"
101,46,"E,N"
102,46,"E,S"
103,46,"N,S"
104,46,"E,N"
105,46,"E,W,S"
106,46,"N,S"
107,46,N
108,46,"W,S"
109,46,"E,N"
110,46,"W,S"
111,46,"E,N"
112,46,"W,S"
113,46,"E,N"
114,46,"E,S"
115,46,"W,N"
116,46,"E,S"
117,46,"N,S"
118,46,"W,N"
119,46,E
120,46,"E,S"
121,46,"W,N"
122,46,"E,W"
123,46,"E,S"
124,46,"N,S"
125,46,"W,N"
126,46,"E,W"
127,46,"W,S"
128,46,"E,W,N"
129,46,"W,S"
130,46,"N,S"
131,46,"E,N"
132,46,"E,W"
133,46,"E,W"
134,46,"E,W"
135,46,"E,S"
136,46,"N,S"
137,46,"W,N"
138,46,"E,W,S"
139,46,"E,N"
140,46,"E,W"
141,46,"W,S"
142,46,"N,S"
143,46,"W,N,S"
144,46,"N,S"
145,46,"N,S"
146,46,"W,N,S"
147,46,N
148,46,"W,S"
149,46,"E,N"
150,46,"E,W"
151,46,"E,W"
152,46,"W,S"
153,46,"N,S"
154,46,"E,N"
155,46,"E,S"
156,46,"W,N"
157,46,"E,W"
158,46,"W,S"
159,46,"E,N"
160,46,"E,W"
161,46,"W,S"
162,46,"E,N"
163,46,"E,W"
164,46,"E,W"
165,46,"E,W"
166,46,"W,S"
167,46,"E,W,N"
168,46,"E,S"
169,46,"W,N"
170,46,"E,S"
171,46,"E,N"
172,46,"E,W"
173,46,"E,S"
174,46,"N,S"
175,46,"E,W,N"
176,46,"W,S"
177,46,"E,W,N"
178,46,"E,S"
179,46,"W,N,S"
180,46,N
181,46,"W,S"
182,46,"N,S"
183,46,"W,N"
184,46,"E,W"
185,46,"E,S"
186,46,"N,S"
187,46,"W,N"
188,46,E
189,46,"E,S"
190,46,"W,N,S"
191,46,"N,S"
192,46,"E,N,S"
193,46,"N,S"
194,46,"W,N"
195,46,"E,S"
196,46,"W,N"
197,46,"W,S"
198,46,"W,N"
199,46,"E,S"
200,46,"E,W,N"
51,47,"E,W"
52,47,"W,S"
53,47,"N,S"
54,47,"N,S"
55,47,"E,N,S"
56,47,"W,N"
57,47,"E,W"
58,47,"W,S"
59,47,"W,N"
60,47,"E,S"
61,47,"N,S"
62,47,N
63,47,"W,S"
64,47,"N,S"
65,47,"E,N"
66,47,"E,W"
67,47,"W,S"
68,47,"N,S"
69,47,"N,S"
70,47,"E,N"
71,47,"E,W"
72,47,"E,W"
73,47,"W,S"
74,47,"E,N"
75,47,"E,W"
76,47,"E,W"
77,47,"E,S"
78,47,"E,N"
79,47,"E,S"
80,47,"E,N"
81,47,"E,W"
82,47,"E,S"
83,47,"E,W,N"
84,47,"W,S"
85,47,"E,N"
86,47,"E,S"
87,47,"N,S"
88,47,"W,N"
89,47,"E,S"
90,47,"N,S"
91,47,"E,N"
92,47,E
93,47,"W,S"
94,47,"E,N"
95,47,"E,S"
96,47,"W,N"
97,47,"E,W"
98,47,E
99,47,"W,S"
100,47,"E,N"
101,47,"E,W,S"
102,47,"W,N,S"
103,47,N
104,47,"W,S"
105,47,"E,W,N"
106,47,"E,S"
107,47,"N,S"
108,47,"E,N"
109,47,"E,W"
110,47,"E,S"
111,47,"W,N"
112,47,E
113,47,"W,S"
114,47,"W,N"
115,47,E
116,47,"W,S"
117,47,"N,S"
118,47,"N,S"
119,47,"E,W,N"
120,47,"E,W"
121,47,S
122,47,"W,N,S"
123,47,"E,W,N"
124,47,"E,S"
125,47,"E,N"
126,47,"W,S"
127,47,N
128,47,"W,S"
129,47,"N,S"
130,47,"E,N"
131,47,"E,W"
132,47,W
133,47,"E,W"
134,47,"E,W"
135,47,"E,W"
136,47,"E,S"
137,47,"E,N"
138,47,"E,W"
139,47,"E,W"
140,47,"W,S"
141,47,"E,N,S"
142,47,"N,S"
143,47,"N,S"
144,47,"N,S"
145,47,"E,N"
146,47,"E,S"
147,47,"N,S"
148,47,"N,S"
149,47,"W,N"
150,47,"E,W"
151,47,"W,S"
152,47,"E,N"
153,47,S
154,47,"W,N,S"
155,47,"W,N"
156,47,E
157,47,"W,S"
158,47,"N,S"
159,47,"E,W,N"
160,47,"W,S"
161,47,"E,N"
162,47,"W,S"
163,47,"W,N"
164,47,"E,W"
165,47,"E,W"
166,47,S
167,47,"W,N"
168,47,"W,S"
169,47,"E,N"
170,47,"E,W"
171,47,"W,S"
172,47,"W,N"
173,47,"E,W,S"
174,47,"E,N"
175,47,"W,S"
176,47,N
177,47,"E,W"
178,47,"E,W,S"
179,47,N
180,47,"E,S"
181,47,"E,N"
182,47,"E,S"
183,47,"N,S"
184,47,"E,W,N"
185,47,"W,S"
186,47,"E,N"
187,47,S
188,47,"W,N,S"
189,47,"W,N"
190,47,"E,S"
191,47,"E,N"
192,47,"W,S"
193,47,"E,N"
194,47,E
195,47,"W,S"
196,47,"N,S"
197,47,"E,N"
198,47,"E,S"
199,47,"W,N"
200,47,W
51,48,W
52,48,"E,S"
53,48,"N,S"
54,48,"E,N"
55,48,W
56,48,"E,S"
57,48,"W,N"
58,48,S
59,48,"N,S"
60,48,"W,N,S"
61,48,"E,N,S"
62,48,"N,S"
63,48,"E,N"
64,48,"E,S"
65,48,"W,N"
66,48,"W,S"
67,48,N
68,48,"E,S"
69,48,"E,N"
70,48,"E,W"
71,48,"E,W"
72,48,"W,S"
73,48,"E,N"
74,48,"W,S"
75,48,"W,N"
76,48,"W,S"
77,48,"W,N"
78,48,"W,S"
79,48,"W,N"
80,48,"E,W"
81,48,W
82,48,"E,W"
83,48,"W,S"
84,48,N
85,48,"E,W"
86,48,"E,W,S"
87,48,"N,S"
88,48,"N,S"
89,48,"E,W,N"
90,48,"E,S"
91,48,"W,N"
92,48,"W,S"
93,48,"E,N,S"
94,48,"W,N"
95,48,"W,S"
96,48,"E,N"
97,48,"E,W"
98,48,"E,W"
99,48,"E,S"
100,48,"W,N"
101,48,W
102,48,"E,S"
103,48,"N,S"
104,48,"E,N"
105,48,"E,W"
106,48,"W,S"
107,48,"E,N"
108,48,"W,S"
109,48,"E,W,N"
110,48,"W,S"
111,48,"E,N"
112,48,"E,W,S"
113,48,"E,N,S"
114,48,"E,N"
115,48,"E,W,S"
116,48,"E,N,S"
117,48,"E,N"
118,48,E
119,48,"E,W"
120,48,"W,S"
121,48,"N,S"
122,48,"E,N"
123,48,W
124,48,"E,W"
125,48,"W,S"
126,48,"N,S"
127,48,"N,S"
128,48,"E,N"
129,48,"E,S"
130,48,"W,N"
131,48,"W,S"
132,48,"N,S"
133,48,"W,N"
134,48,"E,W"
135,48,"E,W"
136,48,"E,W"
137,48,"E,W"
138,48,"E,W"
139,48,"W,S"
140,48,"E,N"
141,48,W
142,48,"E,S"
143,48,"E,N"
144,48,"E,S"
145,48,"W,N"
146,48,"E,W"
147,48,S
148,48,"N,S"
149,48,"N,S"
150,48,"W,N,S"
151,48,"E,N"
152,48,"W,S"
153,48,"N,S"
154,48,"E,N"
155,48,E
156,48,"E,W,S"
157,48,"E,N"
158,48,"E,S"
159,48,"W,N"
160,48,"E,S"
161,48,"W,N"
162,48,S
163,48,"N,S"
164,48,"W,N"
165,48,"W,S"
166,48,"E,N,S"
167,48,"E,N,S"
168,48,N
169,48,"E,W"
170,48,"E,W"
171,48,"E,S"
172,48,N
173,48,"E,W"
174,48,"W,S"
175,48,"N,S"
176,48,"N,S"
177,48,"W,N"
178,48,"E,W"
179,48,"E,S"
180,48,"W,N"
181,48,"W,S"
182,48,"W,N"
183,48,E
184,48,"E,W,S"
185,48,N
186,48,"W,S"
187,48,"N,S"
188,48,"N,S"
189,48,"N,S"
190,48,"W,N"
191,48,"W,S"
192,48,"E,N"
193,48,"W,S"
194,48,"W,N,S"
195,48,"E,N"
196,48,"E,S"
197,48,"E,W,N"
198,48,"W,S"
199,48,"N,S"
200,48,"E,N"
51,49,"E,S"
52,49,"W,N,S"
53,49,N
54,49,"E,W"
55,49,"E,S"
56,49,"W,N"
57,49,"E,S"
58,49,"N,S"
59,49,"N,S"
60,49,"E,N"
61,49,W
62,49,"E,S"
63,49,"W,N"
64,49,"W,S"
65,49,"N,S"
66,49,"N,S"
67,49,"E,N"
68,49,"E,W"
69,49,"W,S"
70,49,"W,N"
71,49,"E,W"
72,49,"E,S"
73,49,"W,N"
74,49,"E,S"
75,49,"N,S"
76,49,"N,S"
77,49,"E,N"
78,49,S
79,49,"E,N,S"
80,49,"W,N"
81,49,"E,S"
82,49,"W,N"
83,49,"E,S"
84,49,"N,S"
85,49,"W,N"
86,49,W
87,49,"E,S"
88,49,"E,N"
89,49,W
90,49,"W,S"
91,49,"N,S"
92,49,"E,N"
93,49,"W,S"
94,49,"N,S"
95,49,"N,S"
96,49,"W,N"
97,49,"W,S"
98,49,"E,W,N"
99,49,"E,W"
100,49,"E,S"
101,49,"N,S"
102,49,"W,N,S"
103,49,N
104,49,"E,W"
105,49,"W,S"
106,49,"E,N"
107,49,"E,W"
108,49,S
109,49,"E,W,N"
110,49,"E,S"
111,49,"W,N"
112,49,"E,W"
113,49,"E,W"
114,49,W
115,49,"E,W"
116,49,"E,W"
117,49,"W,S"
118,49,"W,N"
119,49,"W,S"
120,49,"E,N"
121,49,E
122,49,"W,S"
123,49,"N,S"
124,49,"W,N"
125,49,"E,S"
126,49,"N,S"
127,49,"N,S"
128,49,"E,W,N"
129,49,"E,W"
130,49,S
131,49,"E,N,S"
132,49,"E,N"
133,49,"E,S"
134,49,"E,W,N"
135,49,"W,S"
136,49,"W,N"
137,49,"E,W"
138,49,"E,W,S"
139,49,N
140,49,"W,S"
141,49,"E,N"
142,49,"E,W"
143,49,"E,W"
144,49,"E,W"
145,49,S
146,49,"W,N,S"
147,49,"E,N"
148,49,"E,S"
149,49,"N,S"
150,49,"E,N"
151,49,"E,W"
152,49,"E,S"
153,49,"N,S"
154,49,"W,N"
155,49,"E,W,S"
156,49,"E,W,N"
157,49,"E,W"
158,49,"W,S"
159,49,"E,N"
160,49,"E,W"
161,49,S
162,49,"E,N,S"
163,49,"E,N"
164,49,"E,S"
165,49,"E,N"
166,49,"E,W"
167,49,W
168,49,"E,S"
169,49,"W,N"
170,49,"E,W"
171,49,"W,S"
172,49,"N,S"
173,49,"E,W,N"
174,49,"E,S"
175,49,"N,S"
176,49,"E,N"
177,49,"E,S"
178,49,"W,N"
179,49,"W,S"
180,49,"E,N"
181,49,"E,S"
182,49,"E,N,S"
183,49,"W,N"
184,49,"E,W"
185,49,"E,S"
186,49,"N,S"
187,49,"N,S"
188,49,"E,N,S"
189,49,"N,S"
190,49,"N,S"
191,49,"E,N"
192,49,"W,S"
193,49,"E,N"
194,49,S
195,49,"E,W,N"
196,49,"E,W"
197,49,"W,S"
198,49,"E,N"
199,49,"E,S"
200,49,"E,W,N"
51,50,"W,N"
52,50,"E,S"
53,50,"N,S"
54,50,"W,N"
55,50,"E,W"
56,50,"E,S"
57,50,"W,N,S"
58,50,"E,N"
59,50,E
60,50,"W,S"
61,50,"E,N"
62,50,"E,W"
63,50,"E,S"
64,50,"N,S"
65,50,"N,S"
66,50,"E,N,S"
67,50,"W,N"
68,50,"E,W"
69,50,"E,S"
70,50,"N,S"
71,50,"W,N"
72,50,"W,S"
73,50,"E,N"
74,50,"E,W"
75,50,"E,S"
76,50,"E,N"
77,50,"W,S"
78,50,"E,N"
79,50,"W,S"
80,50,"E,N"
81,50,"W,S"
82,50,"E,N"
83,50,"E,W"
84,50,"E,S"
85,50,"E,N"
86,50,"E,S"
87,50,"W,N"
88,50,"W,S"
89,50,"N,S"
90,50,"N,S"
91,50,"E,N"
92,50,"E,W,S"
93,50,"N,S"
94,50,"N,S"
95,50,"N,S"
96,50,"E,N"
97,50,"E,S"
98,50,"W,N"
99,50,"W,S"
100,50,"W,N,S"
101,50,N
102,50,"E,S"
103,50,"E,N"
104,50,"E,W"
105,50,"E,S"
106,50,"W,N"
107,50,"W,S"
108,50,"E,N"
109,50,"E,W"
110,50,"E,W"
111,50,S
112,50,"W,N"
113,50,"W,S"
114,50,"E,N,S"
115,50,"W,N"
116,50,"W,S"
117,50,"E,N"
118,50,"E,S"
119,50,"N,S"
120,50,"W,N"
121,50,"E,W,S"
122,50,"N,S"
123,50,"E,N"
124,50,"E,S"
125,50,"W,N"
126,50,"E,S"
127,50,"N,S"
128,50,"W,N"
129,50,"E,W"
130,50,"E,S"
131,50,"W,N"
132,50,"E,W"
133,50,"E,W"
134,50,"E,W"
135,50,E
136,50,"E,S"
137,50,"W,N"
138,50,W
139,50,"E,S"
140,50,"E,N"
141,50,"E,W,S"
142,50,"W,N"
143,50,"E,W"
144,50,"E,W"
145,50,"E,S"
146,50,"N,S"
147,50,"W,N"
148,50,"E,W,S"
149,50,"E,N"
150,50,"E,W"
151,50,W
152,50,"E,W,S"
153,50,"E,N"
154,50,"E,S"
155,50,"W,N"
156,50,"E,W"
157,50,"W,S"
158,50,"E,N"
159,50,"E,W"
160,50,"W,S"
161,50,"N,S"
162,50,"W,N"
163,50,"W,S"
164,50,"W,N"
165,50,"E,W"
166,50,"W,S"
167,50,"N,S"
168,50,"W,N"
169,50,"E,S"
170,50,"E,W,N"
171,50,"E,S"
172,50,"E,N"
173,50,"W,S"
174,50,"W,N"
175,50,"E,S"
176,50,"W,N"
177,50,"W,S"
178,50,"N,S"
179,50,"E,N"
180,50,"E,W"
181,50,"E,W"
182,50,"W,S"
183,50,"N,S"
184,50,"W,N"
185,50,"E,W"
186,50,"E,S"
187,50,"N,S"
188,50,"E,W,N"
189,50,"E,S"
190,50,"E,N"
191,50,"E,W,S"
192,50,N
193,50,"W,S"
194,50,"E,N"
195,50,W
196,50,"E,W"
197,50,E
198,50,"E,W"
199,50,"E,W"
200,50,W
1,51,"E,S"
2,51,"E,N"
3,51,"E,W"
4,51,"E,W,S"
5,51,"N,S"
6,51,"N,S"
7,51,"E,W,N"
8,51,W
9,51,"E,S"
10,51,"E,N"
11,51,"E,S"
12,51,"E,W,N"
13,51,"E,S"
14,51,"N,S"
15,51,"W,N,S"
16,51,"E,W,N"
17,51,"E,W"
18,51,"W,S"
19,51,"N,S"
20,51,"E,W,N"
21,51,"E,W"
22,51,"W,S"
23,51,"N,S"
24,51,"N,S"
25,51,"E,W,N"
26,51,"W,S"
27,51,"E,N"
28,51,"E,W"
29,51,"E,S"
30,51,"N,S"
31,51,"N,S"
32,51,"E,N"
33,51,"E,W,S"
34,51,"N,S"
35,51,N
36,51,"W,S"
37,51,"N,S"
38,51,"N,S"
39,51,"E,N"
40,51,"E,W"
41,51,"E,S"
42,51,"W,N"
43,51,E
44,51,"E,S"
45,51,"E,N"
46,51,"W,S"
47,51,"E,N,S"
48,51,"E,N"
49,51,"W,S"
50,51,"N,S"
51,51,"E,N"
52,51,"E,W"
53,51,"E,S"
54,51,"N,S"
55,51,"W,N"
56,51,"E,W"
57,51,"E,S"
58,51,"W,N"
59,51,"E,W,S"
60,51,"N,S"
61,51,"W,N"
62,51,"E,W"
63,51,"E,W"
64,51,S
65,51,"E,N"
66,51,"E,W"
67,51,"E,S"
68,51,"W,N"
69,51,"W,S"
70,51,"N,S"
71,51,"N,S"
72,51,"E,N"
73,51,"W,S"
74,51,"W,N,S"
75,51,"W,N"
76,51,"W,S"
77,51,N
78,51,"E,W"
79,51,E
80,51,"W,S"
81,51,"E,N"
82,51,"E,W"
83,51,"W,S"
84,51,"W,N"
85,51,"E,W"
86,51,"W,S"
87,51,"E,N"
88,51,"E,S"
89,51,"E,N"
90,51,"E,S"
91,51,"W,N"
92,51,"W,S"
93,51,"N,S"
94,51,"N,S"
95,51,N
96,51,"E,W"
97,51,"W,S"
98,51,"E,N"
99,51,"E,S"
100,51,N
101,51,"E,S"
102,51,"W,N"
103,51,"E,W"
104,51,"E,W"
105,51,"E,W"
106,51,"E,S"
107,51,"N,S"
108,51,"W,N"
109,51,"E,W"
110,51,"W,S"
111,51,"N,S"
112,51,"N,S"
113,51,"E,N"
114,51,W
115,51,"E,S"
116,51,"N,S"
117,51,"E,W,N"
118,51,"W,S"
119,51,"N,S"
120,51,"E,N"
121,51,"E,W,S"
122,51,N
123,51,"E,W"
124,51,"E,W"
125,51,S
126,51,"E,W,N"
127,51,"E,S"
128,51,"N,S"
129,51,"W,N"
130,51,"W,S"
131,51,"E,N"
132,51,"E,W"
133,51,"E,W"
134,51,"E,W"
135,51,"E,W"
136,51,"W,S"
137,51,"E,N"
138,51,"E,S"
139,51,"W,N"
140,51,"E,W"
141,51,"W,S"
142,51,N
143,51,"E,W"
144,51,"W,S"
145,51,"W,N"
146,51,S
147,51,"N,S"
148,51,"W,N"
149,51,"E,W"
150,51,"W,S"
151,51,"E,N"
152,51,"E,W"
153,51,"E,W"
154,51,"W,S"
155,51,N
156,51,"E,W,S"
157,51,"E,N"
158,51,W
159,51,"W,S"
160,51,"N,S"
161,51,"E,N,S"
162,51,"N,S"
163,51,"N,S"
164,51,N
165,51,"E,W"
166,51,"E,S"
167,51,"N,S"
168,51,"E,N"
169,51,"E,W"
170,51,"E,W"
171,51,"E,W"
172,51,"E,W"
173,51,"E,S"
174,51,"N,S"
175,51,"W,N"
176,51,"E,S"
177,51,"E,N"
178,51,"E,S"
179,51,"W,N"
180,51,"E,W"
181,51,"W,S"
182,51,"N,S"
183,51,N
184,51,"E,S"
185,51,"W,N"
186,51,"W,S"
187,51,"E,N"
188,51,W
189,51,"E,W"
190,51,"E,W"
191,51,W
192,51,"E,S"
193,51,"N,S"
194,51,"W,N"
195,51,"E,S"
196,51,"W,N"
197,51,"E,W,S"
198,51,"W,N"
199,51,"W,S"
200,51,"E,N"
1,52,"E,W"
2,52,"E,W"
3,52,"E,W"
4,52,"E,W"
5,52,"E,S"
6,52,"E,N"
7,52,"W,S"
8,52,"E,N"
9,52,"E,W"
10,52,"E,W"
11,52,"E,W"
12,52,"W,S"
13,52,"W,N"
14,52,"E,S"
15,52,"E,N"
16,52,W
17,52,"W,S"
18,52,"N,S"
19,52,"E,N"
20,52,"W,S"
21,52,"W,N"
22,52,S
23,52,"E,N,S"
24,52,N
25,52,"E,W,S"
26,52,N
27,52,"E,W"
28,52,"E,W"
29,52,"E,W"
30,52,"E,S"
31,52,N
32,52,"E,W"
